Title,Title_URL,Image,textweb__textsc1cyx77801
"Realme C30s 32 GB, 2 GB RAM, Stripe Blue, Mobile Phone",https://www.reliancedigital.in/realme-c30s-32-gb-2-gb-ram-stripe-blue-mobile-phone/p/493178281,https://www.reliancedigital.in/medias/Realme-C30s-Mobile-Phone-493178281-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNjIwMnxpbWFnZS9qcGVnfGltYWdlcy9oZjIvaDA3Lzk5MDUyODQ2NDQ4OTQuanBnfGVhNTU4ZmIwYjg2Mjk3NDY3YzA2MmNlNzczZjBmNmQxMmFhOGI4NjkxMDM4NjYyOTA3NWNmMzBiYzg4YjQ0Y2U,"7,499.00"
"Realme C30s 64 GB, 4 GB RAM, Stripe Blue, Mobile Phone",https://www.reliancedigital.in/realme-c30s-64-gb-4-gb-ram-stripe-blue-mobile-phone/p/493178283,https://www.reliancedigital.in/medias/Realme-C30s-Mobile-Phone-493178283-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNjIxMHxpbWFnZS9qcGVnfGltYWdlcy9oMGUvaDA5Lzk5MDUyODM5ODk1MzQuanBnfGUyM2FjNTJlMTA5M2Q0Yzg3MTYxY2M0MGI0YmM0NjQxMTAxZmYwYzQyMmE0MGRkNzgwNTBlZjc2MmM4ZWNjNWM,"8,999.00"
"Nokia C12 Pro 64 GB 2 GB RAM, Light Mint Mobile Phone",https://www.reliancedigital.in/nokia-c12-pro-64-gb-2-gb-ram-light-mint-mobile-phone/p/493665900,https://www.reliancedigital.in/medias/Nokia-C12-Pro-Mint-Green-Mobile-Phone-493665900-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w5MTQ1fGltYWdlL2pwZWd8aW1hZ2VzL2hhZC9oMWEvOTk4OTQ1OTI0NzEzNC5qcGd8NmRmNTAzNzNjNjhkOGVjYTBkOTg1NjExZGUxOWY5ZGRlODg2ZWVlYzE3YmFiODE0ZTQ4NTQxZjk3MGY4ZWY2Zg,"6,999.00"
"Nokia C12 Pro 64 GB 3 GB RAM, Dark Cyan Mobile Phone",https://www.reliancedigital.in/nokia-c12-pro-64-gb-3-gb-ram-dark-cyan-mobile-phone/p/493665902,https://www.reliancedigital.in/medias/Nokia-C12-Pro-Cyan-Mobile-Phone-493665902-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxMTgyMnxpbWFnZS9qcGVnfGltYWdlcy9oNGYvaDdlLzk5ODk0NTg5MTk0NTQuanBnfDliNmJmY2JlZmFlYzE3ZmNhMGVjOWE0NjY3OTY2NDI4MTQwN2M3MjYwOGU1Y2RmZmM2ZmRiYmE3MjBkNWJlYTU,"7,499.00"
"Nokia C12 Pro 64 GB 2 GB RAM, Dark Cyan Mobile Phone",https://www.reliancedigital.in/nokia-c12-pro-64-gb-2-gb-ram-dark-cyan-mobile-phone/p/493665899,https://www.reliancedigital.in/medias/Nokia-C12-Pro-Cyan-Mobile-Phone-493665899-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxMTgyMnxpbWFnZS9qcGVnfGltYWdlcy9oMmUvaDE2Lzk5ODk0NTg1OTE3NzQuanBnfDZiMWNhZDZhYzMyNmQwM2Y0NGIzMmUzOTQ5NzcxZjRiZDE3Y2EzMzY1ZjZkOWE1YzYwNmNkZGNkMGRhZTQxODQ,"6,999.00"
"Nokia C12 Pro 64 GB 3 GB RAM, Charcoal Mobile Phone",https://www.reliancedigital.in/nokia-c12-pro-64-gb-3-gb-ram-charcoal-mobile-phone/p/493665901,https://www.reliancedigital.in/medias/Nokia-c12-pro-mobile-phone-493665901-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxNDY4MHxpbWFnZS9qcGVnfGltYWdlcy9oYmYvaDUwLzk5ODk0NjEyMTMyMTQuanBnfGNiYjI1NDEyZjQxZTJmNzUyZWRmZTNmMmEwZmVhYTFlOWNjZGQ1NDExOTMyMWM3NGFhYzRkNWZjYzM2YjlkMzc,"7,499.00"
"Nokia C12 Pro 64 GB 3 GB RAM, Light Mint Mobile Phone",https://www.reliancedigital.in/nokia-c12-pro-64-gb-3-gb-ram-light-mint-mobile-phone/p/493665903,https://www.reliancedigital.in/medias/Nokia-C12-Pro-Mint-Green-Mobile-Phone-493665903-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w5MTQ1fGltYWdlL2pwZWd8aW1hZ2VzL2gxYi9oNTUvOTk4OTQ2MTU0MDg5NC5qcGd8M2FjYzE4N2E5NWQ2ODdkYmE2MzcyN2Q2NWM3NmFmMmVmZjM5N2Y2Njg0NzRjMjQwOTJkMDZmNThhNmQzYTg1ZQ,"7,499.00"
"Samsung Galaxy A04e 64 GB, 3 GB RAM, Copper, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-a04e-64-gb-3-gb-ram-copper-mobile-phone/p/493664699,https://www.reliancedigital.in/medias/Samsung-Galaxy-A04e-Mobile-Phone-493664699-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNzgwMnxpbWFnZS9qcGVnfGltYWdlcy9oYzcvaDc2Lzk5MzY1OTQwNzU2NzguanBnfGYwYmExNWExYzY0OWU1N2E5ZDlkNjk0NjdmNmRhZGRkYjc3NDljNGJkYWNjYTA5NzAxZjkxODQ1ZjRhZTRlMjU,"9,999.00"
"Tecno POP 5 LTE 32 GB RAM, 2 GB RAM, Turquoise Cyan, Mobile Phone",https://www.reliancedigital.in/tecno-pop-5-lte-32-gb-ram-2-gb-ram-turquoise-cyan-mobile-phone/p/492850001,https://www.reliancedigital.in/medias/Tecno-Pop-5-LTE-Mobile-Phone-492850001-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyMzUxMXxpbWFnZS9qcGVnfGltYWdlcy9oZjIvaGE1Lzk4MjA0MzI2NjI1NTguanBnfDA4YjY4YzY5MGVlMWRjMTg4ZThjMzRhMWI0ZTE0ZDVhNGE5MWU3NGNkMWNhMTFiOTg0MDc5OWViMzhhMGQ5OWU,"6,899.00"
"Vivo Y1s 32 GB, 2 GB RAM, Aurora Blue, Mobile Phone (JioExclusive offer available)",https://www.reliancedigital.in/vivo-y1s-32-gb-2-gb-ram-aurora-blue-mobile-phone-jioexclusive-offer-available-/p/491901093,https://www.reliancedigital.in/medias/Vivo-Y1S-Smartphone-491901093-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1MDkzMnxpbWFnZS9qcGVnfGltYWdlcy9oZDQvaDJkLzk3NjgzNzY1MDAyNTQuanBnfDJlM2M3YTMzZjgyZjY1MTdhYTNlOTQ0MWEwOTY3YWYwYjM4ZWM2MDUxZTdhMzNmOTEwMjExYzVhYWI4MjQ2M2I,"8,490.00"
"Nokia C30 32 GB, 3 GB RAM, Green Mobile Phone (JioExclusive offer available)",https://www.reliancedigital.in/nokia-c30-32-gb-3-gb-ram-green-mobile-phone-jioexclusive-offer-available-/p/491998777,https://www.reliancedigital.in/medias/Nokia-C30-Smartphone-491998777-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyMTA1M3xpbWFnZS9qcGVnfGltYWdlcy9oM2UvaGU1Lzk3NjgzODA3NjAwOTQuanBnfGNkNjQ4NDRmMjFlNWQzZjhhOWFkMzE1YzU0MWUyNmRjMzMyMGI1Mzg0NzNlZjM2YTBlNGNjMzdhMDcxOTYwZTc,"9,999.00"
"Itel Vision 2S 32 GB, 2 GB RAM, Gradation Blue, Mobile Phone",https://www.reliancedigital.in/itel-vision-2s-32-gb-2-gb-ram-gradation-blue-mobile-phone/p/491997911,https://www.reliancedigital.in/medias/Itel-Vision-2S-Smartphones-491997911-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3ODY1MHxpbWFnZS9qcGVnfGltYWdlcy9oOTEvaDk5Lzk2NTc0MTI4MTI4MzAuanBnfDM3NWNjZmEwMDJlYjM0MjI3OTBhNDMyYjhlNThiZjFlZWEyNjg0ZjY2YTczMDIxZGE0N2Y5YjVmYTgwODM5MmY,"7,349.00"
"Redmi 10 64 GB, 4 GB RAM, Pacific Blue, Mobile Phone",https://www.reliancedigital.in/redmi-10-64-gb-4-gb-ram-pacific-blue-mobile-phone/p/492849852,https://www.reliancedigital.in/medias/Redmi-10-Smartphones-492849852-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3MTQyNnxpbWFnZS9qcGVnfGltYWdlcy9oYmUvaGQ3Lzk4MzI0MDAzODgxMjYuanBnfGVhNDEyNGVhNjk0ODc5ZmM1ZDEyNzc3OGE1M2FkN2E3MjJhZTYzZTg4YWMzNTUxMzMxNzVhNjYzNmZjYTVkYTc,"9,999.00"
"Redmi 10A 64 GB, 4 GB RAM, Slate Grey,Mobile Phone",https://www.reliancedigital.in/redmi-10a-64-gb-4-gb-ram-slate-grey-mobile-phone/p/492850150,https://www.reliancedigital.in/medias/Redmi-10A-Smartphone-492850150-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3MzM1OHxpbWFnZS9qcGVnfGltYWdlcy9oYmIvaGZmLzk4ODIxNTc3NDQxNTguanBnfDBlYTY3YWU4YThhOTQ5YzRlMTE0YTQ0ZmRiNGJlZTcwM2M4Yjc4NmM1YTlmNjQzMzU3NDkwNTI3MjczNjBiZjg,"8,599.00"
"Redmi 12C 64 GB, 4 GB RAM, Royal Blue, Mobile Phone",https://www.reliancedigital.in/redmi-12c-64-gb-4-gb-ram-royal-blue-mobile-phone/p/493666119,https://www.reliancedigital.in/medias/Xiaomi-12C-Mob-493666119-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTg5MXxpbWFnZS9qcGVnfGltYWdlcy9oNDAvaDEzLzk5Nzg2NzY4NzExOTguanBnfDQyMzNjMzAwY2M0YjVjMmRkOWU3MTQ4ZjIyNDNhZmIyNDMzMjViZjlhMzY2MGM1MTBkODkxYzg2M2I1OTRmM2Y,"8,999.00"
"Redmi 10A 32 GB, 3 GB RAM, Slate Grey, Mobile Phone",https://www.reliancedigital.in/redmi-10a-32-gb-3-gb-ram-slate-grey-mobile-phone/p/492850147,https://www.reliancedigital.in/medias/Redmi-10A-Smartphones-492850147-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1Nzk4NnxpbWFnZS9qcGVnfGltYWdlcy9oYTYvaGQ2Lzk4MzI0MjU5NDcxNjYuanBnfGE5ZjQxYWFjYzhmMTBhYTdlZjQyZTA3MWZkNjQzYjEzYTBhYjI4NWMyMDYzZWIzMDNlZmZiMGU2YmFmOWVhMzQ,"7,499.00"
"Redmi 10A 32 GB, 3 GB RAM, Charcoal Black, Mobile Phone",https://www.reliancedigital.in/redmi-10a-32-gb-3-gb-ram-charcoal-black-mobile-phone/p/492850145,https://www.reliancedigital.in/medias/Redmi-10A-Smartphones-492850145-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NzgyMnxpbWFnZS9qcGVnfGltYWdlcy9oZjkvaDI3Lzk4MzI0MTcwOTk4MDYuanBnfDFhZmU5YWI4ZWVlZmUyMjQ0ZGFjOGY3YTVhMWY4YjcyNDVjYzkxOWZkMDVjNjRjMGU5YTYwMjRlMmVhYWNjZTQ,"7,499.00"
"Motorola E7 Power 64 GB, 4 GB RAM, Oxy Red, Mobile Phone",https://www.reliancedigital.in/motorola-e7-power-64-gb-4-gb-ram-oxy-red-mobile-phone/p/492573439,https://www.reliancedigital.in/medias/Motorola-E7-Power-Smartphones-492573439-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1MTk3OXxpbWFnZS9qcGVnfGltYWdlcy9oZDIvaDA1Lzk2NzM1NjcxMDkxNTAuanBnfGJkMmQxYzMxZWQ5ODcyYzZmYjYzNTI4YzIzZGI2OGYzMjMzMGE0YzlmZjJlMmM3NTk2ZDIwNmEyMDQzODdkZGM,"8,999.00"
"Motorola E32s 32 GB, 3 GB RAM, Misty Silver, Mobile Phone",https://www.reliancedigital.in/motorola-e32s-32-gb-3-gb-ram-misty-silver-mobile-phone/p/492849905,https://www.reliancedigital.in/medias/Motorola-E32-Mobile-Phone-492849905-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNDYxM3xpbWFnZS9qcGVnfGltYWdlcy9oNDAvaDAzLzk4MzQxMDY1MTk1ODIuanBnfDg0MDRiOWQxNGE5Zjk1OThkNTQ1NTJmYTU2ZTJmMzgyYTQ1OTQwYmZlZWYyNjliYTllMjEzNzBkZmZkNjVlYzE,"8,999.00"
"Redmi 10A 32 GB, 3 GB RAM, Sea Blue, Mobile Phone",https://www.reliancedigital.in/redmi-10a-32-gb-3-gb-ram-sea-blue-mobile-phone/p/492850146,https://www.reliancedigital.in/medias/Redmi-10A-Smartphones-492850146-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w2MDY4NXxpbWFnZS9qcGVnfGltYWdlcy9oNGMvaGQ5Lzk4MzI0MTI4Mzk5NjYuanBnfDU0NTFiYWU4Nzc3M2VkOTBkMjFiYzJmNDlhMmI3ZjBkMGY2ZGVhMDQ3ZGJkMGI3OTk5MTIxYTgyYWE2OWIxZDU,"7,499.00"
"Itel Vision 2S 32 GB, 2 GB RAM, Deep Blue, Mobile Phone",https://www.reliancedigital.in/itel-vision-2s-32-gb-2-gb-ram-deep-blue-mobile-phone/p/491997913,https://www.reliancedigital.in/medias/Itel-Vision-2S-Smartphones-491997913-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3ODExNHxpbWFnZS9qcGVnfGltYWdlcy9oOWIvaDhlLzk2NTc0MTI0ODUxNTAuanBnfDAzMDdkNjNiZjhiMzg5MjMxMWY1OWZjNTE4ZDcyMDY3Yjc5YjRlNjk5ZmEwMDhlZGZhZGRhMzIzZjliMzA0YTk,"7,349.00"
"Moto g22 64 GB, 4 GB RAM, Cosmic Black, Mobile Phone",https://www.reliancedigital.in/moto-g22-64-gb-4-gb-ram-cosmic-black-mobile-phone/p/492849906,https://www.reliancedigital.in/medias/Motorola-G22-Mobile-Phone-492849906-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNjkwMXxpbWFnZS9qcGVnfGltYWdlcy9oN2EvaGNmLzk4MTk3MjgwNTIyNTQuanBnfGFjYTczZTA5ZGVlZThmNjhmNTNlOGYyYjQyYjY1OWFhOWE1NjA0OTk0NjJlMGU1MWJhNDM2MDk1M2MwODJmMzU,"9,999.00"
"Redmi 10A 64 GB, 4 GB RAM, Sea Blue, Mobile Phone",https://www.reliancedigital.in/redmi-10a-64-gb-4-gb-ram-sea-blue-mobile-phone/p/492850149,https://www.reliancedigital.in/medias/Redmi-10A-Smartphone-492850149-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w4MDA5OHxpbWFnZS9qcGVnfGltYWdlcy9oNGUvaGM5Lzk4ODIxNTU3MTI1NDIuanBnfDMwNmI2ODEyNjc4MmJmOTc2NjYzZTUyYTQ3ZWVhYTBiZGU1MWI3MTllYmFlZGU5ZmJhYjcxZTU4NjY0YTRlOWI,"8,599.00"
"Redmi 10 64 GB, 4 GB RAM, Caribbean Green, Mobile Phone",https://www.reliancedigital.in/redmi-10-64-gb-4-gb-ram-caribbean-green-mobile-phone/p/492849853,https://www.reliancedigital.in/medias/Redmi-10-Smartphones-492849853-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w2OTQ4MHxpbWFnZS9qcGVnfGltYWdlcy9oYTkvaDhkLzk4MzI0MDQ5NzU2NDYuanBnfGJmMWFkNWUwM2NmNDk5YzRjMTFlYTEyNjVmNGI0ZmExOGI2ZWE3M2ZiODUzN2ZiYWFmMmQyMTNlNjZkZWY4MTU,"9,999.00"
"Itel A48 32 GB, 2 GB RAM, Gradation Green, Mobile Phone (JioExclusive offer available)",https://www.reliancedigital.in/itel-a48-32-gb-2-gb-ram-gradation-green-mobile-phone-jioexclusive-offer-available-/p/491947186,https://www.reliancedigital.in/medias/itel-A48-Smartphone-491947186-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3ODcyNXxpbWFnZS9qcGVnfGltYWdlcy9oYTAvaGM5Lzk3NjgzNzc4MTA5NzQuanBnfDJjMzRlZjRjYWNmMzdmMTgxZTNhYTViMzczNTE4OTY0ZTkyNTgwOTAwNTMyOTY1N2UyZTY3YTU5NzVjODgwYjM,"6,599.00"
"Itel Vision 2S 32 GB, 2 GB RAM, Gradation Purple, Mobile Phone",https://www.reliancedigital.in/itel-vision-2s-32-gb-2-gb-ram-gradation-purple-mobile-phone/p/491997912,https://www.reliancedigital.in/medias/Itel-Vision-2S-Smartphones-491997912-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w2MzE2N3xpbWFnZS9qcGVnfGltYWdlcy9oMmMvaGJlLzk2NTc0MTE4Mjk3OTAuanBnfDU4YWQ3ZDEzN2Q4YmVjMjk4YWIxY2FiMzNiOGIzNDNiNGVkNTc2MWUwYWFkYmJjY2RjZDEwN2FjZDBjYThjYzM,"7,349.00"
"Nokia C30 32 GB, 3 GB RAM, White Mobile Phone (JioExclusive offer available)",https://www.reliancedigital.in/nokia-c30-32-gb-3-gb-ram-white-mobile-phone-jioexclusive-offer-available-/p/491998779,https://www.reliancedigital.in/medias/Nokia-C30-Smartphone-491998779-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyMTE4NnxpbWFnZS9qcGVnfGltYWdlcy9oYmMvaDJiLzk3NjgzNzQ1MzQxNzQuanBnfDViNTc5NGJiOTYyNjc2OGRiMWU3MTAwYjA3NGJmMzU0NGUzYzNiZjMxMTc3YjRiZDM1NGI4NDg3YWUyNmY4ZTE,"9,999.00"
"Redmi 10A 64 GB, 4 GB RAM, Charcoal Black, Mobile Phone",https://www.reliancedigital.in/redmi-10a-64-gb-4-gb-ram-charcoal-black-mobile-phone/p/492850148,https://www.reliancedigital.in/medias/Redmi-10A-Smartphone-492850148-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3NDQ5MnxpbWFnZS9qcGVnfGltYWdlcy9oZGUvaDBkLzk4ODIxNTcwODg3OTguanBnfGIwYTAyYTEwZDQ4OGMxNjZmOWUxOTU3NDkxMTkyOGQ5ZDcxYjljODVhYjRiNGVmMjMxMzRlMjE3MTAxNzE5OTE,"8,599.00"
"Motorola E7 Power 64 GB, 4 GB RAM, Digital Blue, Mobile Phone",https://www.reliancedigital.in/motorola-e7-power-64-gb-4-gb-ram-digital-blue-mobile-phone/p/492573440,https://www.reliancedigital.in/medias/Motorola-E7-Power-Smartphones-492573440-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1MTc0OXxpbWFnZS9qcGVnfGltYWdlcy9oZWQvaDFiLzk2NzM1NzEwNDEzMTAuanBnfDJjNjM0ZGYzNjU1ZDBiYTczMGQ3MDUxZDhmZTVkMzdkNzc2MzgzZTI0ZjdiOTU5Yjc3MTU5MDRkMTU5ZjM4YmY,"8,999.00"
"realme C21Y 32 GB, 3 GB RAM, Cross Black Mobile Phone",https://www.reliancedigital.in/realme-c21y-32-gb-3-gb-ram-cross-black-mobile-phone/p/491997539,https://www.reliancedigital.in/medias/realme-C21Y-Smartphone-491997539-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxNDQyOXxpbWFnZS9qcGVnfGltYWdlcy9oNGQvaDQ5Lzk2MjAyNzExMzY3OTguanBnfGYxYWY3NDcxNjIwZmFkZDQ4Zjg3MDU1MWE3ZjgwNWQ1NjgyZjJjOTczN2I0NjNhMjBjMDkxNDBlYWM2MTJlYzQ,"9,499.00"
"Oppo A17K 64 GB, 3 GB RAM, Gold, Mobile Phone",https://www.reliancedigital.in/oppo-a17k-64-gb-3-gb-ram-gold-mobile-phone/p/493178498,https://www.reliancedigital.in/medias/Oppo-A17K-Mobile-Phone-493178498-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNjA3NHxpbWFnZS9qcGVnfGltYWdlcy9oYjcvaDE4Lzk5MzI1NjI2NjE0MDYuanBnfGExMzExYmVlNzhlODM1NDJiMTA0NmMwMTU1ODkwODI5NmIwODUwZmNkMjYzZTMzMDc3MzBhMzcxNjYzMjczODE,"9,499.00"
"Realme C33 64 GB, 4 GB RAM, Aqua Blue, Mobile Phone",https://www.reliancedigital.in/realme-c33-64-gb-4-gb-ram-aqua-blue-mobile-phone/p/493177738,https://www.reliancedigital.in/medias/Realme-C33-Mobile-Phone-493177738-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNjYyNHxpbWFnZS9qcGVnfGltYWdlcy9oZTUvaGZhLzk5MDM3MDM1MjMzNTguanBnfDc0MWVhZTFjNjAzYTUyYmNiYjFlNWExNjgxMDA4YTg2OTZjOGZiNThiMzc3YWVkYWIxNGRiNjg1ZWNhYWI2NDE,"9,999.00"
"Samsung Galaxy M02s 32 GB, 3 GB RAM, Black, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-m02s-32-gb-3-gb-ram-black-mobile-phone/p/491946885,https://www.reliancedigital.in/medias/Samsung-M02s-Smartphone-Black-3-GB-RAM-32-GB-Storage-491946885-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w2MzkzfGltYWdlL2pwZWd8aW1hZ2VzL2hlYi9oNTcvOTQ2ODI0NTYzOTE5OC5qcGd8M2IxZWVkMGE2ZGE1ZDRjZmEzMDgyMTQyMGRhOWYwMjcxMDJkY2NiYWI5YjcwYzcwOGIzY2M4NmYzZjI2MjU3Yg,"9,499.00"
"Nokia C20 Plus 32 GB, 2 GB RAM, Ocean Blue, Mobile Phone (JioExclusive offer available)",https://www.reliancedigital.in/nokia-c20-plus-32-gb-2-gb-ram-ocean-blue-mobile-phone-jioexclusive-offer-available-/p/491997487,https://www.reliancedigital.in/medias/Nokia-C20-Plus-Smartphone-491997487-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w2MTczMXxpbWFnZS9qcGVnfGltYWdlcy9oNzMvaDM4Lzk3NjgzNzk0NDkzNzQuanBnfDBmODFjNTMyZDI0NWQ1YzFmOTgxZDdmMWUzY2YzYjMzZTc3YmQ2OTQzNjc4YTI1ODMyZWI1ZWUzMGJkZmE2Mzc,"7,499.00"
"Motorola E32s 64 GB, 4 GB RAM, Misty Silver, Mobile Phone",https://www.reliancedigital.in/motorola-e32s-64-gb-4-gb-ram-misty-silver-mobile-phone/p/492849903,https://www.reliancedigital.in/medias/Motorola-E32-Mobile-Phone-492849903-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNDYxM3xpbWFnZS9qcGVnfGltYWdlcy9oMTYvaDc1Lzk4MzQxMDk1MzQyMzguanBnfDZiMTY2ODc2NmExZTgwM2I0Mjk1ZGViODU2ZmFjOWQ3MWQ0MThjMDc5YzkwNjhkN2VjOGM3OGM0YTBmMThjZTU,"9,999.00"
"Tecno Spark 9 128GB, 6GB RAM, Sky Mirror, Mobile Phone",https://www.reliancedigital.in/tecno-spark-9-128gb-6gb-ram-sky-mirror-mobile-phone/p/493177163,https://www.reliancedigital.in/medias/Tecno-SPARK-9-Mobile-Phone-493177163-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMzgzMnxpbWFnZS9qcGVnfGltYWdlcy9oMzEvaDY2Lzk4NjMzMDk3MjE2MzAuanBnfDk4NTQzYjJhMWFlMWViMTE2MzAyMWUxZTE5YWRjZmM4OGVlZjA0YWM2NzIxNzZkODkxYWYyZDQwMmEwNGY3OGI,"9,999.00"
"Nokia C20 Plus 32 GB, 3 GB RAM, Graphite Black, Mobile Phone (JioExclusive offer available)",https://www.reliancedigital.in/nokia-c20-plus-32-gb-3-gb-ram-graphite-black-mobile-phone-jioexclusive-offer-available-/p/491997489,https://www.reliancedigital.in/medias/Nokia-C20-Plus-Smartphone-491997489-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w2NDU0MnxpbWFnZS9qcGVnfGltYWdlcy9oNTQvaGRkLzk3NjgzODA0MzI0MTQuanBnfDUzYjMxNGY5YjMxNTEzMWI4MzMxM2E3YmU0MGFjMjU5YTExNDU4MWYxNWExOTg0NzQzN2U0YjU2MTg4ODY2MGM,"8,499.00"
"Samsung Galaxy A03 32 GB, 3 GB RAM, Red, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-a03-32-gb-3-gb-ram-red-mobile-phone/p/492849471,https://www.reliancedigital.in/medias/Samsung-A035F6-Smart-Phone-492849471-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyOTE2NnxpbWFnZS9qcGVnfGltYWdlcy9oNTEvaDBkLzk4MTI5NzUyODgzNTAuanBnfDFmMzUyMGExNmZmN2Y0NTM5ZWUyNTMzZGRlMzA0Y2ZmZjVmMjZkMzk0MDQwOWEzNDY5YzAyMTg3NTZiYjBhNGU,"8,499.00"
"Realme C31 32GB, 3GB, Dark Green, Mobile Phone",https://www.reliancedigital.in/realme-c31-32gb-3gb-dark-green-mobile-phone/p/492849901,https://www.reliancedigital.in/medias/Realme-C31-Mobile-Phones-492849901-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTczNXxpbWFnZS9qcGVnfGltYWdlcy9oYzcvaDEyLzk4ODIxMDc4NzEyNjIuanBnfDliNWM1MzY1Nzg3NzJhNTlkNGY4Yjk5MjE2NWUwNDViNWQyYzBhOTM4YWZmYmVmNzBhNDQ1Y2Q0ZmZlM2JhNzA,"9,299.00"
"Vivo Y16 32 GB, 3 GB RAM, Drizzling Gold, Mobile Phone",https://www.reliancedigital.in/vivo-y16-32-gb-3-gb-ram-drizzling-gold-mobile-phone/p/493177665,https://www.reliancedigital.in/medias/Vivo-V16-Smart-Phone-493177665-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyMTE1OXxpbWFnZS9qcGVnfGltYWdlcy9oYTUvaGNiLzk5MTkyNjEzNDM3NzQuanBnfDMyYWRlYzIzMGI3NjAxM2ExNjJkYWZjMGUyM2M5YzVhYTA0MGFlZGMxZGE0MzdjZDA1NWRmODgyOTFhMDc0OTU,"9,999.00"
"Tecno Spark 9 64GB, 4GB RAM, Sky Mirror, Mobile Phone",https://www.reliancedigital.in/tecno-spark-9-64gb-4gb-ram-sky-mirror-mobile-phone/p/493177159,https://www.reliancedigital.in/medias/Tecno-SPARK-9-Mobile-Phone-493177159-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMzg4NHxpbWFnZS9qcGVnfGltYWdlcy9oY2UvaDAxLzk4NjMzMDExMzY0MTQuanBnfGYxMTExZWVlNTg4NWE5ZTczZTQyYmE3MDI0NGYxNTU5ODQyYzc1OWEzNmExZTk5ZWYzYzdiODJiOTUxNjFiOGM,"8,999.00"
